timestamp,date,time,avg_speed,weather_type,weather_code,temperature,precipitation,intensity_30min,cars,trucks,busses
2023-10-06 15:30:00,2023-10-06,15:30:00,58.22,clear,1,10.2,0.0,583,460,81,42
2023-10-06 16:00:00,2023-10-06,16:00:00,46.98,clear,1,22.3,0.0,765,618,114,33
2023-10-06 16:30:00,2023-10-06,16:30:00,48.1,clear,1,24.2,0.0,829,658,131,40
2023-10-06 17:00:00,2023-10-06,17:00:00,41.63,clear,1,13.4,0.0,963,781,150,32
2023-10-06 17:30:00,2023-10-06,17:30:00,39.04,clear,1,11.6,0.0,1011,823,154,34
2023-10-06 18:00:00,2023-10-06,18:00:00,44.94,clear,1,22.7,0.0,823,663,121,39
2023-10-06 18:30:00,2023-10-06,18:30:00,43.18,clear,1,22.8,0.0,864,708,113,43
2023-10-06 19:00:00,2023-10-06,19:00:00,52.1,clear,1,20.2,0.0,668,537,105,26
2023-10-06 19:30:00,2023-10-06,19:30:00,52.2,clear,1,12.8,0.0,655,521,105,29
2023-10-06 20:00:00,2023-10-06,20:00:00,61.99,clear,1,11.1,0.0,484,379,77,28
2023-10-06 20:30:00,2023-10-06,20:30:00,58.47,clear,1,11.8,0.0,481,378,74,29
2023-10-06 21:00:00,2023-10-06,21:00:00,68.42,clear,1,17.3,0.0,393,309,56,28
2023-10-06 21:30:00,2023-10-06,21:30:00,66.03,cloudy,2,24.1,0.0,407,326,65,16
2023-10-06 22:00:00,2023-10-06,22:00:00,68.85,cloudy,2,17.0,0.0,303,236,40,27
2023-10-06 22:30:00,2023-10-06,22:30:00,70.52,cloudy,2,22.1,0.0,307,243,45,19
2023-10-06 23:00:00,2023-10-06,23:00:00,82.4,cloudy,2,14.6,0.0,200,161,27,12
2023-10-06 23:30:00,2023-10-06,23:30:00,80.64,cloudy,2,15.9,0.0,197,157,29,11
2023-10-07 00:00:00,2023-10-07,00:00:00,100.53,cloudy,2,15.6,0.0,108,88,16,4
2023-10-07 00:30:00,2023-10-07,00:30:00,95.03,cloudy,2,18.0,0.0,106,82,14,10
2023-10-07 01:00:00,2023-10-07,01:00:00,93.52,cloudy,2,17.2,0.0,91,73,13,5
2023-10-07 01:30:00,2023-10-07,01:30:00,96.72,cloudy,2,22.6,0.0,91,71,13,7
2023-10-07 02:00:00,2023-10-07,02:00:00,101.28,cloudy,2,21.0,0.0,71,57,11,3
2023-10-07 02:30:00,2023-10-07,02:30:00,98.95,cloudy,2,14.3,0.0,68,55,10,3
2023-10-07 03:00:00,2023-10-07,03:00:00,98.11,cloudy,2,24.4,0.0,73,57,11,5
2023-10-07 03:30:00,2023-10-07,03:30:00,99.96,cloudy,2,18.8,0.0,72,57,9,6
2023-10-07 04:00:00,2023-10-07,04:00:00,95.26,cloudy,2,20.8,0.0,86,69,12,5
2023-10-07 04:30:00,2023-10-07,04:30:00,95.53,cloudy,2,14.6,0.0,88,68,14,6
2023-10-07 05:00:00,2023-10-07,05:00:00,87.95,cloudy,2,18.4,0.0,144,115,20,9
2023-10-07 05:30:00,2023-10-07,05:30:00,86.46,cloudy,2,22.4,0.0,139,111,22,6
2023-10-07 06:00:00,2023-10-07,06:00:00,73.66,cloudy,2,16.8,0.0,270,212,39,19
2023-10-07 06:30:00,2023-10-07,06:30:00,75.81,cloudy,2,21.4,0.0,271,215,39,17
2023-10-07 07:00:00,2023-10-07,07:00:00,58.55,cloudy,2,12.5,0.0,501,397,84,20
2023-10-07 07:30:00,2023-10-07,07:30:00,54.02,cloudy,2,21.5,0.0,535,434,76,25
2023-10-07 08:00:00,2023-10-07,08:00:00,49.86,cloudy,2,17.4,0.0,611,480,82,49
2023-10-07 08:30:00,2023-10-07,08:30:00,51.03,cloudy,2,16.0,0.0,626,508,86,32
2023-10-07 09:00:00,2023-10-07,09:00:00,64.75,cloudy,2,24.4,0.0,434,353,67,14
2023-10-07 09:30:00,2023-10-07,09:30:00,61.37,cloudy,2,17.5,0.0,447,350,64,33
2023-10-07 10:00:00,2023-10-07,10:00:00,65.87,cloudy,2,10.0,0.0,370,302,49,19
2023-10-07 10:30:00,2023-10-07,10:30:00,66.16,cloudy,2,12.4,0.0,381,299,50,32
2023-10-07 11:00:00,2023-10-07,11:00:00,64.89,cloudy,2,15.0,0.0,365,285,60,20
2023-10-07 11:30:00,2023-10-07,11:30:00,71.41,cloudy,2,11.9,0.0,340,276,54,10
2023-10-07 12:00:00,2023-10-07,12:00:00,68.81,cloudy,2,17.4,0.0,357,278,52,27
2023-10-07 12:30:00,2023-10-07,12:30:00,68.7,clear,1,21.8,0.0,362,282,60,20
2023-10-07 13:00:00,2023-10-07,13:00:00,72.32,clear,1,21.6,0.0,336,268,55,13
2023-10-07 13:30:00,2023-10-07,13:30:00,69.63,clear,1,17.3,0.0,367,299,52,16
2023-10-07 14:00:00,2023-10-07,14:00:00,65.61,clear,1,13.3,0.0,374,298,51,25
2023-10-07 14:30:00,2023-10-07,14:30:00,69.09,clear,1,20.5,0.0,383,303,51,29
2023-10-07 15:00:00,2023-10-07,15:00:00,64.79,clear,1,10.3,0.0,403,323,66,14
2023-10-07 15:30:00,2023-10-07,15:30:00,64.29,clear,1,12.0,0.0,413,329,66,18
2023-10-07 16:00:00,2023-10-07,16:00:00,56.38,clear,1,22.0,0.0,550,429,76,45
2023-10-07 16:30:00,2023-10-07,16:30:00,57.07,clear,1,10.7,0.0,541,426,76,39
2023-10-07 17:00:00,2023-10-07,17:00:00,49.46,clear,1,11.3,0.0,667,520,111,36
2023-10-07 17:30:00,2023-10-07,17:30:00,48.68,clear,1,24.4,0.0,687,552,105,30
2023-10-07 18:00:00,2023-10-07,18:00:00,54.8,clear,1,18.7,0.0,620,491,95,34
2023-10-07 18:30:00,2023-10-07,18:30:00,56.14,clear,1,15.5,0.0,593,462,82,49
2023-10-07 19:00:00,2023-10-07,19:00:00,64.13,clear,1,22.5,0.0,443,354,58,31
2023-10-07 19:30:00,2023-10-07,19:30:00,62.6,clear,1,14.5,0.0,452,368,75,9
2023-10-07 20:00:00,2023-10-07,20:00:00,70.93,clear,1,10.5,0.0,337,267,54,16
2023-10-07 20:30:00,2023-10-07,20:30:00,70.86,clear,1,16.1,0.0,364,297,61,6
2023-10-07 21:00:00,2023-10-07,21:00:00,75.77,clear,1,14.1,0.0,271,219,39,13
2023-10-07 21:30:00,2023-10-07,21:30:00,75.84,clear,1,16.8,0.0,281,224,43,14
2023-10-07 22:00:00,2023-10-07,22:00:00,85.79,clear,1,14.4,0.0,214,174,31,9
2023-10-07 22:30:00,2023-10-07,22:30:00,81.36,clear,1,12.9,0.0,219,177,36,6
2023-10-07 23:00:00,2023-10-07,23:00:00,91.37,clear,1,22.6,0.0,146,119,22,5
2023-10-07 23:30:00,2023-10-07,23:30:00,93.78,clear,1,10.4,0.0,145,117,21,7
2023-10-08 00:00:00,2023-10-08,00:00:00,96.31,clear,1,21.6,0.0,109,86,17,6
2023-10-08 00:30:00,2023-10-08,00:30:00,98.3,clear,1,19.9,0.0,106,84,17,5
2023-10-08 01:00:00,2023-10-08,01:00:00,101.11,clear,1,21.8,0.0,88,70,11,7
2023-10-08 01:30:00,2023-10-08,01:30:00,100.84,clear,1,19.5,0.0,90,71,11,8
2023-10-08 02:00:00,2023-10-08,02:00:00,104.91,clear,1,16.1,0.0,71,56,10,5
2023-10-08 02:30:00,2023-10-08,02:30:00,104.6,clear,1,20.5,0.0,68,55,9,4
2023-10-08 03:00:00,2023-10-08,03:00:00,103.84,clear,1,20.4,0.0,68,54,9,5
2023-10-08 03:30:00,2023-10-08,03:30:00,103.03,clear,1,18.5,0.0,70,54,10,6
2023-10-08 04:00:00,2023-10-08,04:00:00,100.42,clear,1,21.7,0.0,91,71,12,8
2023-10-08 04:30:00,2023-10-08,04:30:00,102.97,clear,1,21.9,0.0,91,72,11,8
2023-10-08 05:00:00,2023-10-08,05:00:00,96.32,clear,1,15.1,0.0,136,106,18,12
2023-10-08 05:30:00,2023-10-08,05:30:00,90.01,cloudy,2,14.1,0.0,134,108,21,5
2023-10-08 06:00:00,2023-10-08,06:00:00,71.18,cloudy,2,10.1,0.0,283,229,46,8
2023-10-08 06:30:00,2023-10-08,06:30:00,74.94,cloudy,2,16.3,0.0,281,225,42,14
2023-10-08 07:00:00,2023-10-08,07:00:00,58.41,cloudy,2,12.9,0.0,543,426,90,27
2023-10-08 07:30:00,2023-10-08,07:30:00,57.69,cloudy,2,11.1,0.0,512,414,75,23
2023-10-08 08:00:00,2023-10-08,08:00:00,49.43,cloudy,2,24.1,0.0,628,507,98,23
2023-10-08 08:30:00,2023-10-08,08:30:00,49.45,cloudy,2,15.9,0.0,661,529,87,45
2023-10-08 09:00:00,2023-10-08,09:00:00,65.04,cloudy,2,10.5,0.0,438,355,59,24
2023-10-08 09:30:00,2023-10-08,09:30:00,60.63,cloudy,2,16.6,0.0,437,354,67,16
2023-10-08 10:00:00,2023-10-08,10:00:00,68.85,cloudy,2,10.1,0.0,368,293,59,16
2023-10-08 10:30:00,2023-10-08,10:30:00,61.72,cloudy,2,12.5,0.0,399,317,56,26
2023-10-08 11:00:00,2023-10-08,11:00:00,68.22,cloudy,2,13.7,0.0,337,269,45,23
2023-10-08 11:30:00,2023-10-08,11:30:00,68.97,cloudy,2,14.1,0.0,348,276,52,20
2023-10-08 12:00:00,2023-10-08,12:00:00,66.92,cloudy,2,15.3,0.0,337,267,51,19
2023-10-08 12:30:00,2023-10-08,12:30:00,65.81,cloudy,2,13.5,0.0,365,291,58,16
2023-10-08 13:00:00,2023-10-08,13:00:00,68.23,cloudy,2,12.9,0.0,356,283,58,15
2023-10-08 13:30:00,2023-10-08,13:30:00,68.85,cloudy,2,22.9,0.0,362,294,48,20
2023-10-08 14:00:00,2023-10-08,14:00:00,62.56,cloudy,2,15.6,0.0,388,311,60,17
2023-10-08 14:30:00,2023-10-08,14:30:00,63.53,cloudy,2,21.5,0.0,366,294,61,11
2023-10-08 15:00:00,2023-10-08,15:00:00,60.72,cloudy,2,22.0,0.0,411,321,69,21
2023-10-08 15:30:00,2023-10-08,15:30:00,61.27,cloudy,2,18.3,0.0,415,323,70,22
2023-10-08 16:00:00,2023-10-08,16:00:00,53.47,cloudy,2,22.2,0.0,533,427,74,32
2023-10-08 16:30:00,2023-10-08,16:30:00,52.67,cloudy,2,16.7,0.0,574,465,84,25
2023-10-08 17:00:00,2023-10-08,17:00:00,48.4,cloudy,2,11.5,0.0,697,559,103,35
2023-10-08 17:30:00,2023-10-08,17:30:00,44.98,cloudy,2,13.0,0.0,671,544,91,36
2023-10-08 18:00:00,2023-10-08,18:00:00,51.07,cloudy,2,20.0,0.0,592,479,79,34
2023-10-08 18:30:00,2023-10-08,18:30:00,52.92,cloudy,2,10.8,0.0,574,463,75,36
2023-10-08 19:00:00,2023-10-08,19:00:00,59.71,cloudy,2,15.0,0.0,463,365,77,21
2023-10-08 19:30:00,2023-10-08,19:30:00,59.5,cloudy,2,21.7,0.0,445,353,64,28
2023-10-08 20:00:00,2023-10-08,20:00:00,68.6,cloudy,2,11.2,0.0,345,281,52,12
2023-10-08 20:30:00,2023-10-08,20:30:00,65.13,cloudy,2,12.4,0.0,357,280,57,20
2023-10-08 21:00:00,2023-10-08,21:00:00,73.16,cloudy,2,21.9,0.0,275,216,45,14
2023-10-08 21:30:00,2023-10-08,21:30:00,74.36,cloudy,2,17.1,0.0,292,235,41,16
2023-10-08 22:00:00,2023-10-08,22:00:00,83.99,clear,1,21.8,0.0,211,170,33,8
2023-10-08 22:30:00,2023-10-08,22:30:00,79.38,clear,1,12.6,0.0,219,178,35,6
2023-10-08 23:00:00,2023-10-08,23:00:00,92.53,clear,1,15.6,0.0,135,110,17,8
2023-10-08 23:30:00,2023-10-08,23:30:00,91.02,clear,1,23.4,0.0,135,110,20,5
2023-10-09 00:00:00,2023-10-09,00:00:00,91.24,clear,1,21.5,0.0,157,125,23,9
2023-10-09 00:30:00,2023-10-09,00:30:00,92.0,clear,1,15.4,0.0,149,117,22,10
2023-10-09 01:00:00,2023-10-09,01:00:00,97.52,clear,1,12.4,0.0,122,97,20,5
2023-10-09 01:30:00,2023-10-09,01:30:00,95.53,clear,1,15.9,0.0,120,95,19,6
2023-10-09 02:00:00,2023-10-09,02:00:00,100.75,clear,1,11.3,0.0,96,78,15,3
2023-10-09 02:30:00,2023-10-09,02:30:00,101.1,clear,1,21.4,0.0,103,83,16,4
2023-10-09 03:00:00,2023-10-09,03:00:00,99.47,clear,1,14.1,0.0,104,83,14,7
2023-10-09 03:30:00,2023-10-09,03:30:00,101.68,clear,1,20.2,0.0,99,78,14,7
2023-10-09 04:00:00,2023-10-09,04:00:00,95.14,clear,1,13.6,0.0,126,101,17,8
2023-10-09 04:30:00,2023-10-09,04:30:00,98.55,clear,1,11.5,0.0,124,99,18,7
2023-10-09 05:00:00,2023-10-09,05:00:00,87.08,clear,1,22.8,0.0,197,158,25,14
2023-10-09 05:30:00,2023-10-09,05:30:00,86.76,clear,1,19.4,0.0,197,155,32,10
2023-10-09 06:00:00,2023-10-09,06:00:00,67.42,clear,1,21.0,0.0,414,327,63,24
2023-10-09 06:30:00,2023-10-09,06:30:00,69.17,clear,1,16.6,0.0,393,318,58,17
2023-10-09 07:00:00,2023-10-09,07:00:00,43.76,clear,1,10.5,0.0,769,617,108,44
2023-10-09 07:30:00,2023-10-09,07:30:00,44.89,clear,1,10.7,0.0,766,605,114,47
2023-10-09 08:00:00,2023-10-09,08:00:00,46.16,clear,1,21.5,0.0,860,688,131,41
2023-10-09 08:30:00,2023-10-09,08:30:00,43.43,clear,1,13.3,0.0,943,739,157,47
2023-10-09 09:00:00,2023-10-09,09:00:00,50.29,clear,1,14.2,0.0,624,501,103,20
2023-10-09 09:30:00,2023-10-09,09:30:00,54.69,clear,1,24.0,0.0,672,537,103,32
2023-10-09 10:00:00,2023-10-09,10:00:00,56.21,clear,1,20.4,0.0,564,440,83,41
2023-10-09 10:30:00,2023-10-09,10:30:00,61.49,clear,1,14.8,0.0,531,418,76,37
2023-10-09 11:00:00,2023-10-09,11:00:00,57.41,clear,1,24.8,0.0,516,413,74,29
2023-10-09 11:30:00,2023-10-09,11:30:00,59.33,clear,1,16.4,0.0,501,408,73,20
2023-10-09 12:00:00,2023-10-09,12:00:00,60.78,clear,1,22.2,0.0,503,393,73,37
2023-10-09 12:30:00,2023-10-09,12:30:00,58.02,clear,1,19.4,0.0,507,397,69,41
2023-10-09 13:00:00,2023-10-09,13:00:00,63.18,clear,1,19.3,0.0,494,392,68,34
2023-10-09 13:30:00,2023-10-09,13:30:00,61.22,clear,1,22.6,0.0,516,407,73,36
2023-10-09 14:00:00,2023-10-09,14:00:00,57.04,clear,1,19.1,0.0,523,410,87,26
2023-10-09 14:30:00,2023-10-09,14:30:00,57.63,clear,1,12.4,0.0,540,433,86,21
2023-10-09 15:00:00,2023-10-09,15:00:00,53.42,clear,1,10.0,0.0,573,456,82,35
2023-10-09 15:30:00,2023-10-09,15:30:00,57.06,clear,1,13.7,0.0,572,454,92,26
2023-10-09 16:00:00,2023-10-09,16:00:00,43.9,clear,1,13.8,0.0,832,650,137,45
2023-10-09 16:30:00,2023-10-09,16:30:00,45.33,clear,1,16.2,0.0,818,647,116,55
2023-10-09 17:00:00,2023-10-09,17:00:00,37.55,clear,1,11.0,0.0,1016,822,158,36
2023-10-09 17:30:00,2023-10-09,17:30:00,40.09,clear,1,10.0,0.0,1044,837,156,51
2023-10-09 18:00:00,2023-10-09,18:00:00,45.94,clear,1,18.6,0.0,842,687,142,13
2023-10-09 18:30:00,2023-10-09,18:30:00,49.38,clear,1,13.6,0.0,809,632,105,72
2023-10-09 19:00:00,2023-10-09,19:00:00,50.25,clear,1,18.3,0.0,645,504,87,54
2023-10-09 19:30:00,2023-10-09,19:30:00,52.18,clear,1,25.0,0.0,659,537,99,23
2023-10-09 20:00:00,2023-10-09,20:00:00,60.95,clear,1,24.9,0.0,523,424,82,17
2023-10-09 20:30:00,2023-10-09,20:30:00,57.12,clear,1,18.2,0.0,523,428,69,26
2023-10-09 21:00:00,2023-10-09,21:00:00,71.71,clear,1,17.7,0.0,390,316,51,23
2023-10-09 21:30:00,2023-10-09,21:30:00,65.85,clear,1,20.2,0.0,386,311,55,20
2023-10-09 22:00:00,2023-10-09,22:00:00,74.04,clear,1,21.1,0.0,303,241,40,22
2023-10-09 22:30:00,2023-10-09,22:30:00,71.98,clear,1,20.1,0.0,312,244,48,20
2023-10-09 23:00:00,2023-10-09,23:00:00,87.44,clear,1,18.7,0.0,194,151,28,15
2023-10-09 23:30:00,2023-10-09,23:30:00,84.56,clear,1,12.6,0.0,190,152,26,12
2023-10-10 00:00:00,2023-10-10,00:00:00,93.93,clear,1,14.6,0.0,143,117,21,5
2023-10-10 00:30:00,2023-10-10,00:30:00,90.86,clear,1,23.7,0.0,153,122,21,10
2023-10-10 01:00:00,2023-10-10,01:00:00,97.6,clear,1,23.4,0.0,128,100,20,8
2023-10-10 01:30:00,2023-10-10,01:30:00,97.13,clear,1,18.2,0.0,121,98,20,3
2023-10-10 02:00:00,2023-10-10,02:00:00,99.14,clear,1,15.4,0.0,99,79,15,5
2023-10-10 02:30:00,2023-10-10,02:30:00,100.23,clear,1,24.1,0.0,101,81,16,4
2023-10-10 03:00:00,2023-10-10,03:00:00,101.38,clear,1,16.0,0.0,95,75,14,6
2023-10-10 03:30:00,2023-10-10,03:30:00,105.19,clear,1,11.6,0.0,101,79,15,7
2023-10-10 04:00:00,2023-10-10,04:00:00,98.31,clear,1,10.5,0.0,123,97,20,6
2023-10-10 04:30:00,2023-10-10,04:30:00,94.53,clear,1,21.5,0.0,127,102,18,7
2023-10-10 05:00:00,2023-10-10,05:00:00,87.63,clear,1,10.4,0.0,209,164,31,14
2023-10-10 05:30:00,2023-10-10,05:30:00,87.0,clear,1,20.5,0.0,192,150,30,12
2023-10-10 06:00:00,2023-10-10,06:00:00,65.19,clear,1,12.0,0.0,419,330,55,34
2023-10-10 06:30:00,2023-10-10,06:30:00,70.51,clear,1,18.8,0.0,392,320,53,19
2023-10-10 07:00:00,2023-10-10,07:00:00,50.17,clear,1,22.7,0.0,717,586,110,21
2023-10-10 07:30:00,2023-10-10,07:30:00,51.6,clear,1,10.8,0.0,718,569,117,32
2023-10-10 08:00:00,2023-10-10,08:00:00,42.58,clear,1,11.9,0.0,915,719,120,76
2023-10-10 08:30:00,2023-10-10,08:30:00,42.86,clear,1,20.9,0.0,890,714,151,25
2023-10-10 09:00:00,2023-10-10,09:00:00,53.82,clear,1,13.3,0.0,639,516,97,26
2023-10-10 09:30:00,2023-10-10,09:30:00,51.29,clear,1,19.7,0.0,650,515,110,25
2023-10-10 10:00:00,2023-10-10,10:00:00,55.89,clear,1,10.0,0.0,557,456,92,9
2023-10-10 10:30:00,2023-10-10,10:30:00,59.93,clear,1,13.6,0.0,522,412,87,23
2023-10-10 11:00:00,2023-10-10,11:00:00,62.72,clear,1,22.4,0.0,492,398,77,17
2023-10-10 11:30:00,2023-10-10,11:30:00,59.98,clear,1,24.4,0.0,521,416,84,21
2023-10-10 12:00:00,2023-10-10,12:00:00,59.67,clear,1,10.3,0.0,504,407,77,20
2023-10-10 12:30:00,2023-10-10,12:30:00,61.37,clear,1,23.4,0.0,491,392,76,23
2023-10-10 13:00:00,2023-10-10,13:00:00,59.95,clear,1,11.0,0.0,509,408,70,31
2023-10-10 13:30:00,2023-10-10,13:30:00,57.22,clear,1,19.8,0.0,504,404,83,17
2023-10-10 14:00:00,2023-10-10,14:00:00,55.66,clear,1,24.7,0.0,533,427,88,18
2023-10-10 14:30:00,2023-10-10,14:30:00,60.64,clear,1,15.6,0.0,532,428,69,35
2023-10-10 15:00:00,2023-10-10,15:00:00,55.06,clear,1,11.7,0.0,585,462,78,45
2023-10-10 15:30:00,2023-10-10,15:30:00,54.84,clear,1,11.7,0.0,582,463,82,37
2023-10-10 16:00:00,2023-10-10,16:00:00,47.39,clear,1,16.5,0.0,812,663,114,35
2023-10-10 16:30:00,2023-10-10,16:30:00,45.29,clear,1,17.1,0.0,805,631,115,59
2023-10-10 17:00:00,2023-10-10,17:00:00,43.17,clear,1,10.1,0.0,954,748,151,55
2023-10-10 17:30:00,2023-10-10,17:30:00,41.31,clear,1,20.3,0.0,1008,789,131,88
2023-10-10 18:00:00,2023-10-10,18:00:00,45.57,clear,1,17.2,0.0,875,683,119,73
2023-10-10 18:30:00,2023-10-10,18:30:00,45.31,clear,1,10.9,0.0,824,662,113,49
2023-10-10 19:00:00,2023-10-10,19:00:00,48.6,clear,1,14.7,0.0,665,537,93,35
2023-10-10 19:30:00,2023-10-10,19:30:00,53.86,clear,1,22.8,0.0,672,529,90,53
2023-10-10 20:00:00,2023-10-10,20:00:00,58.57,clear,1,22.8,0.0,483,388,72,23
2023-10-10 20:30:00,2023-10-10,20:30:00,57.88,clear,1,22.9,0.0,484,377,73,34
2023-10-10 21:00:00,2023-10-10,21:00:00,70.89,clear,1,11.7,0.0,402,320,63,19
2023-10-10 21:30:00,2023-10-10,21:30:00,65.31,clear,1,10.5,0.0,409,332,67,10
2023-10-10 22:00:00,2023-10-10,22:00:00,78.59,clear,1,18.1,0.0,292,235,42,15
2023-10-10 22:30:00,2023-10-10,22:30:00,72.81,clear,1,15.1,0.0,300,234,49,17
2023-10-10 23:00:00,2023-10-10,23:00:00,81.71,clear,1,22.7,0.0,208,163,28,17
2023-10-10 23:30:00,2023-10-10,23:30:00,83.89,clear,1,20.8,0.0,199,156,32,11
2023-10-11 00:00:00,2023-10-11,00:00:00,94.83,clear,1,12.9,0.0,147,116,24,7
2023-10-11 00:30:00,2023-10-11,00:30:00,94.12,clear,1,13.1,0.0,150,117,20,13
2023-10-11 01:00:00,2023-10-11,01:00:00,96.61,clear,1,20.6,0.0,120,95,19,6
2023-10-11 01:30:00,2023-10-11,01:30:00,96.74,clear,1,22.0,0.0,121,97,16,8
2023-10-11 02:00:00,2023-10-11,02:00:00,100.67,clear,1,15.1,0.0,103,82,15,6
2023-10-11 02:30:00,2023-10-11,02:30:00,98.47,clear,1,15.6,0.0,102,80,14,8
2023-10-11 03:00:00,2023-10-11,03:00:00,98.97,clear,1,17.9,0.0,101,79,14,8
2023-10-11 03:30:00,2023-10-11,03:30:00,95.98,clear,1,23.3,0.0,98,76,15,7
2023-10-11 04:00:00,2023-10-11,04:00:00,93.81,clear,1,18.4,0.0,125,99,17,9
2023-10-11 04:30:00,2023-10-11,04:30:00,99.1,clear,1,23.1,0.0,120,94,16,10
2023-10-11 05:00:00,2023-10-11,05:00:00,83.53,clear,1,21.2,0.0,194,154,28,12
2023-10-11 05:30:00,2023-10-11,05:30:00,82.1,clear,1,25.0,0.0,208,166,30,12
2023-10-11 06:00:00,2023-10-11,06:00:00,68.92,clear,1,12.3,0.0,396,318,59,19
2023-10-11 06:30:00,2023-10-11,06:30:00,70.88,clear,1,15.8,0.0,409,326,64,19
2023-10-11 07:00:00,2023-10-11,07:00:00,47.88,clear,1,17.2,0.0,747,593,102,52
2023-10-11 07:30:00,2023-10-11,07:30:00,51.0,clear,1,23.8,0.0,730,588,115,27
2023-10-11 08:00:00,2023-10-11,08:00:00,41.63,clear,1,13.4,0.0,897,713,125,59
2023-10-11 08:30:00,2023-10-11,08:30:00,42.37,clear,1,17.6,0.0,932,729,138,65
2023-10-11 09:00:00,2023-10-11,09:00:00,52.94,clear,1,12.4,0.0,662,524,106,32
2023-10-11 09:30:00,2023-10-11,09:30:00,52.14,clear,1,23.9,0.0,660,534,96,30
2023-10-11 10:00:00,2023-10-11,10:00:00,60.76,clear,1,19.0,0.0,543,435,91,17
2023-10-11 10:30:00,2023-10-11,10:30:00,59.74,clear,1,11.2,0.0,546,430,86,30
2023-10-11 11:00:00,2023-10-11,11:00:00,62.54,clear,1,12.3,0.0,475,381,74,20
2023-10-11 11:30:00,2023-10-11,11:30:00,61.83,clear,1,15.5,0.0,493,393,83,17
2023-10-11 12:00:00,2023-10-11,12:00:00,60.22,clear,1,22.7,0.0,502,410,73,19
2023-10-11 12:30:00,2023-10-11,12:30:00,62.34,clear,1,15.6,0.0,496,393,65,38
2023-10-11 13:00:00,2023-10-11,13:00:00,61.32,clear,1,15.0,0.0,483,391,64,28
2023-10-11 13:30:00,2023-10-11,13:30:00,61.1,clear,1,19.2,0.0,509,402,81,26
2023-10-11 14:00:00,2023-10-11,14:00:00,58.21,clear,1,23.3,0.0,530,425,86,19
2023-10-11 14:30:00,2023-10-11,14:30:00,60.06,clear,1,19.5,0.0,522,415,76,31
2023-10-11 15:00:00,2023-10-11,15:00:00,51.99,clear,1,18.7,0.0,611,482,95,34
2023-10-11 15:30:00,2023-10-11,15:30:00,50.9,clear,1,15.7,0.0,626,500,102,24
2023-10-11 16:00:00,2023-10-11,16:00:00,47.66,clear,1,19.7,0.0,812,649,117,46
2023-10-11 16:30:00,2023-10-11,16:30:00,44.34,clear,1,13.7,0.0,833,672,121,40
2023-10-11 17:00:00,2023-10-11,17:00:00,36.78,clear,1,19.1,0.0,1022,812,159,51
2023-10-11 17:30:00,2023-10-11,17:30:00,41.98,clear,1,18.5,0.0,1003,799,165,39
2023-10-11 18:00:00,2023-10-11,18:00:00,33.51,rain,3,6.5,3.24,851,670,143,38
2023-10-11 18:30:00,2023-10-11,18:30:00,37.03,rain,3,13.1,7.8,851,670,136,45
2023-10-11 19:00:00,2023-10-11,19:00:00,39.64,rain,3,9.0,3.61,620,505,88,27
2023-10-11 19:30:00,2023-10-11,19:30:00,42.73,rain,3,9.0,8.78,656,522,106,28
2023-10-11 20:00:00,2023-10-11,20:00:00,44.8,rain,3,13.8,7.92,506,398,69,39
2023-10-11 20:30:00,2023-10-11,20:30:00,42.44,rain,3,9.6,9.49,523,419,71,33
2023-10-11 21:00:00,2023-10-11,21:00:00,48.3,rain,3,11.0,8.3,413,322,53,38
2023-10-11 21:30:00,2023-10-11,21:30:00,45.72,rain,3,14.3,5.54,407,326,55,26
2023-10-11 22:00:00,2023-10-11,22:00:00,53.31,rain,3,11.6,4.05,292,234,44,14
2023-10-11 22:30:00,2023-10-11,22:30:00,55.78,rain,3,13.4,6.09,299,238,46,15
2023-10-11 23:00:00,2023-10-11,23:00:00,64.95,rain,3,6.2,9.94,203,159,34,10
2023-10-11 23:30:00,2023-10-11,23:30:00,62.16,rain,3,12.8,4.35,191,152,26,13
2023-10-12 00:00:00,2023-10-12,00:00:00,66.6,rain,3,5.8,7.51,149,116,22,11
2023-10-12 00:30:00,2023-10-12,00:30:00,72.66,rain,3,8.2,5.27,148,119,23,6
2023-10-12 01:00:00,2023-10-12,01:00:00,69.12,rain,3,9.9,4.06,123,99,19,5
2023-10-12 01:30:00,2023-10-12,01:30:00,74.13,rain,3,7.6,6.34,126,100,16,10
2023-10-12 02:00:00,2023-10-12,02:00:00,74.94,rain,3,7.5,6.24,98,79,12,7
2023-10-12 02:30:00,2023-10-12,02:30:00,73.74,rain,3,14.9,6.07,96,77,14,5
2023-10-12 03:00:00,2023-10-12,03:00:00,77.86,rain,3,14.3,7.76,96,75,15,6
2023-10-12 03:30:00,2023-10-12,03:30:00,78.76,rain,3,7.0,3.19,95,77,13,5
2023-10-12 04:00:00,2023-10-12,04:00:00,70.67,rain,3,12.2,9.69,119,97,19,3
2023-10-12 04:30:00,2023-10-12,04:30:00,72.44,rain,3,7.4,5.36,123,96,17,10
2023-10-12 05:00:00,2023-10-12,05:00:00,65.87,rain,3,14.8,7.82,196,158,32,6
2023-10-12 05:30:00,2023-10-12,05:30:00,61.54,rain,3,7.6,8.27,193,156,30,7
2023-10-12 06:00:00,2023-10-12,06:00:00,50.39,rain,3,10.0,5.13,419,333,68,18
